star_age,log_Teff,log_L,center_h1,center_he4,he_core_mass,co_core_mass,radius
1e-05,3.663613332594216,3.9126196506176294,0.76,0.2399744591697847,0.0,0.0,141.8196211819532
7.441600000000001e-05,3.663816852938478,3.913452536959885,0.76,0.2399744591697847,0.0,0.0,141.82269161229834
0.00025958682112,3.663838144317465,3.9135384227552934,0.76,0.2399744591697847,0.0,0.0,141.822809219151
0.0007203510787293,3.663801894686352,3.913388185560617,0.76,0.2399744591697847,0.0,0.0,141.82195385404918
0.0018668799962237,3.6637774678730626,3.9132856565143777,0.76,0.2399744591697847,0.0,0.0,141.82116656081115
0.0047198108322034,3.6637635694249826,3.9132246886666326,0.76,0.2399744591697847,0.0,0.0,141.82028910037388
0.0118188156899884,3.663755594954037,3.913184393361535,0.76,0.2399744591697847,0.0,0.0,141.81891800425026
0.0294834114577121,3.663751840875896,3.9131531871944314,0.76,0.2399744591697847,0.0,0.0,141.81627462936095
0.0734385783984542,3.6637514253212817,3.913116113755742,0.76,0.2399744591697847,0.0,0.0,141.81049308575837
0.1828130994004416,3.6637541686399184,3.9130434189962657,0.76,0.2399744591697847,0.0,0.0,141.7968336516457
0.4549719075001067,3.6637620679354894,3.912869946322542,0.76,0.2399744591697847,0.0,0.0,141.76336002358943
1.1321901128706655,3.663781937963435,3.91244159799292,0.76,0.2399744591697847,0.0,0.0,141.68050100967622
2.8173257176583335,3.6638312357707297,3.9113796611050686,0.76,0.2399744591697847,0.0,0.0,141.47526623209205
7.010482345763583,3.6639617451601088,3.9087912115637033,0.76,0.2399744591697847,0.0,0.0,140.96953796628517
17.444397846610435,3.6642605451558934,3.902383722000157,0.76,0.2399744591697847,0.0,0.0,139.74102727618802
43.40731846567767,3.664982627360984,3.8871493485441793,0.76,0.2399744591697847,0.0,0.0,136.85560232902537
108.01137310051504,3.6666562787279866,3.8530134917336536,0.76,0.2399744591697847,0.0,0.0,130.57118611272602
268.7669343294736,3.6700702909768466,3.7845683600729183,0.76,0.2399744591697847,0.0,0.0,118.79461625042886
658.1096921964394,3.675729022468909,3.6743954371972305,0.76,0.2399744591697847,0.0,0.0,101.9513156358776
