star_age,log_Teff,log_L,center_h1,center_he4,he_core_mass,co_core_mass,radius
1e-05,4.894344148402872,7.165653237233265,0.7600000048828296,0.2399744655419526,0.0,0.0,20.73917530665002
7.441600000000001e-05,4.894617449404095,7.166789212760906,0.7600000331157885,0.2399745070305322,0.0,0.0,20.740196581367925
0.00025958682112,4.894614389315611,7.1667805572349605,0.7600000974470237,0.2399746288110473,0.0,0.0,20.740282180188284
0.0007203510787293,4.894610566681711,7.166776778990537,0.7600002109726717,0.2399749165603453,0.0,0.0,20.74055707402161
0.0018668799962237,4.894603311182788,7.166779259706578,0.7600003945756225,0.2399754939456624,0.0,0.0,20.741309323551295
0.0047198108322034,4.8945857039989855,7.1667818059843285,0.7600006751904469,0.2399764756746828,0.0,0.0,20.743051990064966
0.0118188156899884,4.894545968335117,7.166772621078337,0.7600010462185707,0.2399778621842082,0.0,0.0,20.746628711306045
0.0294834114577121,4.8944649958716955,7.166759788357239,0.760001416399644,0.2399793671224397,0.0,0.0,20.754059777991166
0.0734385783984542,4.894312171782427,7.166757540371164,0.7600019134208481,0.2399816416761779,0.0,0.0,20.76861747959746
0.1828130994004416,4.894045568910426,7.166775339124222,0.7600024420862052,0.2399847158279348,0.0,0.0,20.79455795114361
0.4549719075001067,4.893687178118268,7.1668794118485755,0.7600028771833027,0.2399888909969208,0.0,0.0,20.8314025098685
1.1321901128706655,4.8933524611674315,7.167245076459508,0.7600028775627581,0.2399931904902631,0.0,0.0,20.872322514179352
2.8173257176583335,4.893177577232333,7.168257483324069,0.7600024867617373,0.2399963188217053,0.0,0.0,20.913501317920197
7.010482345763583,4.893270439754773,7.170682276747397,0.7600021975114045,0.2399976507291696,0.0,0.0,20.96299929504456
17.444397846610435,4.893647360094569,7.174906106094639,0.7600021469840336,0.2399978493905304,0.0,0.0,21.02865489213722
43.40731846567767,4.8943812232320205,7.1801891429614635,0.7600021411204113,0.2399978585680846,0.0,0.0,21.08556709745051
108.01137310051504,4.896159769040661,7.1856214276322286,0.7600021286496312,0.2399978711796341,0.0,0.0,21.04477741053728
268.7669343294736,4.900998072418743,7.190550123771231,0.7600020941537065,0.2399979057085178,0.0,0.0,20.698176114821745
668.7782124467157,4.913693641546662,7.1945809453674565,0.7600019823114462,0.2399980176081472,0.0,0.0,19.613556482304112
1664.1342760114112,4.943968429456123,7.197496850115888,0.7600014745845589,0.239998525394999,0.0,0.0,17.118461365216277
3475.581100264758,4.990802049859286,7.200475834291553,0.7599989835612294,0.2400010164350033,0.0,0.0,13.844809306094938
5802.61939479785,5.037018680872194,7.205400290648148,0.759964356783948,0.2400356431281894,0.0,0.0,11.254234093434158
9604.914060673753,5.034726009648181,7.206456624082856,0.7588149551212509,0.2411850440882625,0.0,0.0,11.387527889105153
19066.23992366608,5.026351872707644,7.206120935285481,0.755920125227546,0.2440798736244801,0.0,0.0,11.830684781061755
42609.04629506713,5.020818558693312,7.206478207049778,0.7489216566515279,0.2510783418176645,0.0,0.0,12.141019230494642
101191.0822451518,5.014324187135928,7.208213318425938,0.7314114734450894,0.2685885244979612,0.0,0.0,12.534627890859888
246961.9339404664,5.003311880610971,7.213435325968231,0.6865000304808444,0.3134999665762458,0.0,0.0,13.26621595238722
