star_age	log_Teff	log_L	center_h1	center_he4	he_core_mass	co_core_mass	radius
1e-05	3.703099127978324	0.7351821355279944	0.76	0.23997445916978472	0.0	0.0	3.048217644643289
7.441600000000001e-05	3.703099791575565	0.7351847998344373	0.76	0.23997445916978472	0.0	0.0	3.048217679447586
0.00025958682112	3.703099672545503	0.7351843182274536	0.76	0.23997445916978472	0.0	0.0	3.0482176601924977
0.0007203510787293181	3.703099595072117	0.7351840041756799	0.76	0.23997445916978472	0.0	0.0	3.048217645599648
0.0018668799962237369	3.7030995747291873	0.7351839207043158	0.76	0.23997445916978472	0.0	0.0	3.0482176382311748
0.004719810832203447	3.703099575730068	0.735183922218555	0.76	0.23997445916978472	0.0	0.0	3.0482176294953
0.01181881568998848	3.7030995777544615	0.735183923263109	0.76	0.23997445916978472	0.0	0.0	3.0482176047435003
0.02948341145771213	3.7030995783539127	0.7351839070985382	0.76	0.23997445916978472	0.0	0.0	3.0482175396008846
0.07343857839845425	3.703099578734157	0.7351838620506072	0.76	0.23997445916978472	0.0	0.0	3.0482173761724254
0.1828130994004416	3.70309957954064	0.7351837493243171	0.76	0.23997445916978472	0.0	0.0	3.0482169692508805
0.45497190750010674	3.703099581545141	0.7351834688259062	0.76	0.23997445916978472	0.0	0.0	3.048215956734586
1.1321901128706655	3.703099586537234	0.7351827708899256	0.76	0.23997445916978472	0.0	0.0	3.0482134373304857
2.8173257176583335	3.703099598960137	0.7351810342166069	0.76	0.23997445916978472	0.0	0.0	3.048207168293904
7.010482345763583	3.703099629871296	0.7351767128624868	0.76	0.23997445916978472	0.0	0.0	3.0481915691521126
17.444397846610435	3.7030997067838625	0.7351659602457553	0.7599999999999997	0.23997445916978472	0.0	0.0	3.0481527549380547
43.40731846567767	3.7030998981243743	0.7351392060667244	0.759999999999999	0.23997445916978472	0.0	0.0	3.0480561817145704
108.01137310051504	3.703100374083783	0.7350726445147248	0.7599999999999976	0.23997445916978472	0.0	0.0	3.047815932139336
268.7669343294736	3.703101557189087	0.7349070875890139	0.7599999999999932	0.23997445916978463	0.0	0.0	3.0472184576918853
668.7782124467157	3.703104493654693	0.7344955589783557	0.7599999999999835	0.23997445916978472	0.0	0.0	3.045733871056046
1664.1342760114112	3.70311175383117	0.7334741896706749	0.7599999999999579	0.23997445916978463	0.0	0.0	3.0420528023518147
4140.898676100714	3.703129527934044	0.7309488548117947	0.7599999999998933	0.23997445916978463	0.0	0.0	3.0329729178149205
10303.881068130926	3.703171926211706	0.7247620863552741	0.7599999999997236	0.23997445916978472	0.0	0.0	3.0108585414175333
25639.353413867542	3.703266120193936	0.7099321486375437	0.7599999999992377	0.23997445916978472	0.0	0.0	2.9586050540127897
63798.91596121088	3.7035090098560457	0.6763604890328736	0.7599999999975745	0.23997445916978472	0.0	0.0	2.84325221185034
158752.11863901626	3.7038541734913646	0.6070104768983102	0.7599999999894748	0.23997445916978463	0.0	0.0	2.620897595123344
395026.0719262528	3.70428872234808	0.48702147183182753	0.7599999999219058	0.23997445916978472	0.0	0.0	2.2781716970541384
839358.6563827245	3.7050836900324904	0.35385772438614066	0.7599999993440794	0.23997445916978472	0.0	0.0	1.9472183025934064
1484897.052638157	3.707671172616215	0.2520547912992264	0.7599999955531463	0.23997445916978472	0.0	0.0	1.7113475257229551
2449202.3993221354	3.714997375352052	0.1926191672511305	0.7599999681133884	0.2399744591697856	0.0	0.0	1.545140563069791
3660847.2617741167	3.7305147489855153	0.20857610812928265	0.7599997958399464	0.2399744591698907	0.0	0.0	1.465249955817417
5066258.844818267	3.755267714736683	0.29085358229797675	0.7599987452651911	0.23997445918491409	0.0	0.0	1.437290392412756
6562219.143213243	3.7829437856086576	0.3568109343915032	0.7599930387604917	0.23997446142044457	0.0	0.0	1.3651207148179705
8185978.693928193	3.813539657943832	0.3926357245472064	0.7599650160066398	0.23997496864355544	0.0	0.0	1.2356392843300048
9975488.133376516	3.8464799299785466	0.40333469229047464	0.7598761311645883	0.240039848251148	0.0	0.0	1.0748816456084311
12433376.06987304	3.8641963819872873	0.32964967679023566	0.759645660960334	0.24031792693156392	0.0	0.0	0.9100918710984621
18278799.137737554	3.856773659409353	0.23422698350394705	0.7590004861710123	0.24096350975386513	0.0	0.0	0.8437607786772208
32824082.265966177	3.856142522067085	0.23667331826394225	0.7572659481260496	0.24269741368437503	0.0	0.0	0.848603416396456
69017401.1796	3.8562908752417857	0.2412861830883677	0.7528677885891027	0.2470965902010232	0.0	0.0	0.8525394842784112
159077960.49877328	3.85696371348068	0.24800261276713048	0.7418974163299727	0.25806828063544446	0.0	0.0	0.8564993550733319
383177451.46385854	3.858812992965425	0.26194544625622956	0.7135529222650941	0.28641772846739005	0.0	0.0	0.8629783452074019
825226542.7599325	3.8627354476025846	0.2891012759285705	0.6526309580567402	0.34734760012100907	0.0	0.0	0.8744458150310198
1171905213.2683167	3.8660235917685535	0.31138809517868543	0.5984083930615512	0.40157624387154256	0.0	0.0	0.8836901718413197
1474685525.426816	3.869030664121917	0.33177975930366144	0.5458455425055168	0.4541433749886152	0.0	0.0	0.8922400474171231
1745914050.8962471	3.8718669381977575	0.35090972099530976	0.49273988354760034	0.5072524381729375	0.0	0.0	0.9002728331486544
1994975961.8907397	3.874555049484925	0.3693268387062856	0.4420889012526054	0.5579054558449279	0.0	0.0	0.9082522475747796
2239663293.759652	3.8772765757135215	0.3883710359146991	0.39195292890750094	0.6080431203775887	0.0	0.0	0.9168230583699469
2532851182.405025	3.880683139538908	0.4127431284060746	0.332753526247032	0.6672441009028842	0.0	0.0	0.9282360817164845
2830240231.6819396	3.884394071396126	0.43963410279537296	0.2760654947404894	0.7239332197813398	0.0	0.0	0.9412003271724181
3162448801.660325	3.8889895664915968	0.47296049417871067	0.2195466987212072	0.7804527181930461	0.0	0.0	0.9575341569399909
3542239480.4531145	3.894918446751805	0.5165014412643546	0.16506344755751512	0.8349363447970798	0.0	0.0	0.9796410790368333
4015235019.3416486	3.9034585024508575	0.5817050649120082	0.11137325629469769	0.8886266967814166	0.0	0.0	1.015286679768096
4616304579.287443	3.916324991021624	0.6920511285982532	0.06082461765154993	0.9391753781856697	0.02026794135647919	0.0	1.0864975294256085
5100170849.705941	3.927496532991408	0.8222914777504741	0.030575463454569234	0.9694245363115125	0.059517947300243734	0.0	1.198963145709536
5404448887.07598	3.9318938110756294	0.9465501475002965	0.015540163614904198	0.9844598363710008	0.10340136136067948	0.0	1.3556282559959436
5581035302.971573	3.9279842188733	1.0546034817743022	0.008246607642805518	0.9917533923559076	0.1387325686351936	0.0	1.56309892355805
5686783542.359253	3.9159993644425186	1.1466784950916131	0.004531156294628777	0.9954688437051903	0.16864160086871435	0.0	1.8365116156089647
5756751598.640145	3.89448095207062	1.2288866199697062	0.002500538272898624	0.9974994617270648	0.1969076484269315	0.0	2.2291257397742505
5807674756.740275	3.857895404798573	1.3071256290728963	0.0013365883096941938	0.9986634116896445	0.22242097596107335	0.0	2.886856296044836
5836556443.3264065	3.8191558228307536	1.3610362644053324	0.0002465636474870724	0.9997534362331753	0.23928483620945729	0.0	3.6716362366213775
5839598832.527079	3.8154708345877935	1.3667799575156832	2.3420961354560943e-05	0.9999765787332334	0.2429820282445427	0.0	3.759252268292117
5840595762.620356	3.814504787109126	1.3685774893898073	5.472494400187477e-06	0.9999945271214277	0.24298202824454257	0.0	3.7838362309485576
5840981789.787989	3.8141506719450304	1.3692608851819856	2.74068273508431e-06	0.9999972589035635	0.24298202824454224	0.0	3.792994907053586
5841292937.164209	3.8138683707467274	1.3698019570873416	1.5133336801605631e-06	0.9999984862295525	0.24298202824454224	0.0	3.8002957668954394
5841600386.25741	3.8135898271979713	1.3703339026004433	8.21815118807757e-07	0.9999991777260449	0.24298202824454207	0.0	3.807504784737655
5842227825.592019	3.8130022782056097	1.37140606739396	2.4015211505030675e-07	0.999999759346321	0.24298202824454207	0.0	3.822536474715072
5843789095.437114	3.8113140587266545	1.37409694749185	1.3773499517970294e-08	0.9999999856289397	0.24544505384359835	0.0	3.864323866027372
5847674034.418058	3.805454810940083	1.3813562606388063	2.8739906492291924e-11	0.9999999991599048	0.24749717311000896	0.0	4.0033325647397735
5854647306.60249	3.793011918133944	1.3956360651581872	0.0	0.9999999987566862	0.25282736880396794	0.0	4.309703149519613
5861877195.203311	3.78062861749486	1.411262709052699	2.7924440943495332e-92	0.9999999981420589	0.2573342493498202	0.0	4.6454445487291185
5868166642.306515	3.771338620689552	1.4253311243640328	2.0236210238953961e-91	0.9999999971998959	0.262242439008307	0.0	4.927668476233548
5874687541.063114	3.7623644934429743	1.4403496426701512	1.1068645129387006e-90	0.9999999953364817	0.26734825682011615	0.0	5.225152802407412
5880367630.732722	3.7545599259748426	1.4539178557995176	1.7338603576684472e-90	0.9999999920681533	0.27163056706536665	0.0	5.501640860224409
5885322955.370863	3.747897809019536	1.4660671833193346	3.147800719389575e-90	0.9999999866131194	0.27692337918307675	0.0	5.752957086706755
5889763563.715535	3.742107546495763	1.4771357776318237	1.7339040983071082e-89	0.9999999777233172	0.2801752701717659	0.0	5.984198028002037
5894228171.999261	3.7364715932697874	1.4887760808345143	8.933829174671044e-89	0.9999999610382968	0.2850458876534318	0.0	6.224407462800482
5898857077.867827	3.731062801761048	1.5016392751598362	4.608685250416357e-88	0.9999999282772443	0.2884884175509833	0.0	6.4766017808268
5902879431.708246	3.726676410612247	1.514109196006039	2.083385567495539e-87	0.9999998755572587	0.2933415803354679	0.0	6.704323125563666
5907049808.169994	3.7227148392520863	1.5287999538622994	6.991736159402729e-87	0.9999997771434589	0.29636926298373106	0.0	6.9442198083033775
5910677714.989143	3.7196070354940263	1.5433465169249494	1.8956843343946226e-86	0.9999996327863496	0.3012034840236538	0.0	7.163286944696851
5914439128.779236	3.7168585104507064	1.5600119997973312	3.9922337491407985e-86	0.9999993916435789	0.304622825465833	0.0	7.3950674557025025
5918338962.596805	3.714353449198988	1.57890102835972	7.159243029905457e-86	0.99999900033686	0.3092361474811053	0.0	7.645339519878315
5921735949.209722	3.7123759039490047	1.5967463841600065	1.0423758970376116e-85	0.9999984948552848	0.3126391979244707	0.0	7.875434884803667
5925257944.929994	3.71054143456735	1.6159665741788218	1.1228576812845644e-85	0.9999977774551464	0.3172350099859062	0.0	8.119954184611851
5928909550.092772	3.7088338584165306	1.6367219645307254	9.936056577614983e-86	0.9999968084919181	0.3213176270826069	0.0	8.381976256823817
5932695534.325539	3.7071834811664273	1.6589277212300753	7.104667103950028e-86	0.9999955566238135	0.3259876784778212	0.0	8.664630740036403
5935998436.575241	3.7058415439332286	1.6788156619908845	4.372362428962455e-86	0.9999942759830964	0.32995390711578504	0.0	8.92026803088811
5939422885.627729	3.7045519631280297	1.6996131566367123	2.1028834939034163e-86	0.9999928281029905	0.33390582293853754	0.0	9.190852850680013
5942973354.40535	3.7032801281047054	1.721517449957255	8.721830555028443e-87	0.9999912561653029	0.3387356479873417	0.0	9.480945053267472
5946155031.1738205	3.702171408280288	1.7415675940625934	3.7344625574635584e-87	0.9999898236090958	0.34296368827848756	0.0	9.752010076037308
5949353903.795338	3.7011080668683474	1.7617970833149257	1.4196056555905484e-87	0.9999883885560357	0.3471751314846955	0.0	10.030799942410091
5952670494.929326	3.700051108226383	1.7829668886984291	4.8634317756627186e-88	0.9999869477429421	0.3518626816700133	0.0	10.328431861954623
5955552494.145489	3.6991282838114894	1.8018422000188563	2.0403563049791995e-88	0.9999857338968052	0.3559537057621279	0.0	10.60028869434454
5958540550.932806	3.698218064782084	1.8214542742145372	8.063165853621944e-89	0.99998450879896	0.36012689945569876	0.0	10.887901127536503
5961638568.209897	3.6972504738741816	1.8421087388289032	3.215461547880189e-89	0.9999832765335941	0.36438233675753545	0.0	11.19970497466296
5964333605.002976	3.696425793406528	1.860564778059	1.642410556930361e-89	0.9999822143720672	0.3682420766776136	0.0	11.483756179507315
5967507558.55351	3.6954520759423626	1.8824288163471732	7.44259603113351e-90	0.9999809656257298	0.3732400229542904	0.0	11.829419062779584
5970069482.222636	3.6946564816157625	1.9007509019230096	4.692758490883212e-90	0.9999799334716221	0.377067152175143	0.0	12.12594652262055
5972405773.568106	3.693918037295075	1.9176825440289815	3.1546571205921796e-90	0.9999789595331005	0.3808864068078022	0.0	12.406759345783312
5974456908.962215	3.6932741235131186	1.9329263588676704	2.355865865851009e-90	0.9999780706743236	0.3843112698042188	0.0	12.663918102182969
5976330526.258208	3.6926375453599105	1.9471197085360068	1.8680931768341417e-90	0.9999772225314653	0.3875367855080278	0.0	12.910347272514212
5978011384.687397	3.692094921440843	1.9601392930400332	1.5685278336139012e-90	0.9999764261789968	0.3903283940622509	0.0	13.138112141406449
5979550188.023487	3.691582022308263	1.972285393038802	1.366905296887489e-90	0.9999756619806293	0.39301921120984373	0.0	13.354628545404298
5980956981.727243	3.6911096537567287	1.9836036427802604	1.2299920888709132e-90	0.9999749297056445	0.39565449881396975	0.0	13.559250205652804
5982272209.477506	3.690661125177797	1.9943820958806504	1.129065667010835e-90	0.9999742121674219	0.3982876983969529	0.0	13.756943652718968
5983473505.153044	3.690249721194169	2.0044060188233126	1.0626952345974195e-90	0.9999735254275844	0.4003935951027668	0.0	13.943016069164043
5984776611.860829	3.6897791469256815	2.0155139796414834	9.640793857462926e-91	0.9999727450878829	0.4028270757405968	0.0	14.15310917720798
5985823859.880991	3.6894089911469705	2.024539821525701	9.769406745598752e-91	0.9999720865327211	0.40483407537723193	0.0	14.32534497927444
5986799000.88963	3.6890274524318225	2.033129627501798	9.56786296390971e-91	0.9999714427166064	0.4068815107264032	0.0	14.493159434097556
5987703839.462241	3.688678547135092	2.0412025298035528	9.391745624540493e-91	0.999970819861526	0.408696282967714	0.0	14.652014220474202
5988550706.23403	3.688354851311036	2.048860901600862	9.321085636639497e-91	0.9999702124202405	0.4102759716284254	0.0	14.803823858131178
5989350991.730063	3.6880551552697938	2.0562168724917376	9.262042376700242e-91	0.9999696150299886	0.41194146411406374	0.0	14.950347473245472
5990102601.227875	3.687762084231311	2.063220151865314	9.242360209688925e-91	0.9999690321256728	0.41356069291954545	0.0	15.091731442886305
5990835935.216413	3.687477212689211	2.0701629744273067	9.180653761015711e-91	0.9999684416952792	0.4154112401258105	0.0	15.232816929718004
5991606501.2012005	3.6871552995682646	2.0775790287584575	9.171629938358693e-91	0.9999677996891837	0.416931126924401	0.0	15.386224896078575
5992244780.758929	3.6869094419980897	2.083672313786549	9.418232024908195e-91	0.9999672447072296	0.41854081522467435	0.0	15.512094212539845
5992959794.384091	3.686602863840844	2.0909910003573855	9.157035058113745e-91	0.9999666021074808	0.42001253024206703	0.0	15.665452113033597
5993621919.108347	3.686316540175615	2.0975248594387743	9.30284917078108e-91	0.9999659843691936	0.42148424525945966	0.0	15.80456366373438
5994168669.122632	3.6861062257605433	2.1028247916706246	9.685201906301045e-91	0.9999654555754973	0.422856801464533	0.0	15.91670272901171
5994774673.694264	3.685827768446962	2.109332306035454	9.476715401710759e-91	0.9999648499323186	0.4243196837142552	0.0	16.05697669309854
